text,label
"@bara_vernerova @BPlzensky @DannyCeeeeee jestli ty podpisy jsou s datem, kdy A. Babiš ml. byl prokazatelně někde jinde než v ČR, tak..by to policii mělo zaujmout, ne..",before
@Millmill123123 @AndrejBabis Děkuji za názor a posílám klíčenku,after
"Já už opravdu nemohu. Žáků na Praze 6 máme v karanténě přes 500 a stát nechce preventivně testovat? A pak někdo přijde s rouškami? A dost, opravdu. Co naplánuje vláda na listopad? Zavřeme? @AndrejBabis tohle má být nějaká pomsta na dětech či co? ",after
"@marta_kadlecova @SkutecnyM @PREZIDENTmluvci @AndrejBabis U moci se chtějí udržet úplně všichni! Vědí, co je bude čekat!😬…",after
"@HoracekMirek @daveybacha @kubavar @F4FutureCZ @AndrejBabis @p_doubravsky no jo, tys ten nejgenialnější a měli by se tě všichni ptát n anázor",before
"@JaroslavKmenta @AndrejBabis Je to zmrd a nikdy jsem si nemyslel, že to kdy o nějakém politikovi napíšu.",before
"@DavidJasa @jan_palascak @P_Fiala @AndrejBabis @dan_prokop Co to otočit a vědět, kdo tu adresnou pomoc potřebuje?",after
"@MirekB12 @PiratskaStrana @AndrejBabis @ODScz Ti ""další (ex)politici nebudou z ANO ani SPD, to už bychom jejich jména znali společně s tim Babišovým. Takže kdopak ze SPOLU, ČSSD nebo STANu? 😉 piráty vynechávám... tj. jeden žebrák vedle druhého - tedy zatím - a proto se tak strašně potřebují dostat ke korytům. 😂",before
"@StandaShow @AndrejBabis @JaroslavKmenta ""Já sem ten Faltýnkův deníček nečet.""",before
"iRozhlas: ,Dám ti dva pokusy.‘ Podle Babiše mu Zeman slíbil pověření sestavením nové vlády
Seznam: Andreji, dám ti dva pokusy, řekl prý Zeman Babišovi před odjezdem do nemocnice
ČT24: Babiš nevyužije dva pokusy na sestavení vlády, které mu slíbil Zeman. Vojtěch má skončit 1. l...",after
"@pepabouska Připravenost k české politice nepatří. Připraveno má Pavel, Stredula (oslaben prohrou cssd), Babiš. Aby se neřeklo, pujdou do toho minuli kandidati. Plus ODS Nemcovou anebo Vystrcila, protože přeci někoho nepodpoří. A potom někdo za SPD, možná přímo Okamura.",after
"@beneslenka @vondraczech Ne nadarmo je ztráta páteře zřejmě zásadní pro účast v sektě ANO...🤔
Babiš
Faktýnek
Vondráček
Nacher
Jermanová
Malá
Kolovratník
Havlíček
Hnilička
Vojtěch
Kořanová 
Brabec
Dostálová 
Vondrák
... tvl to je skoro random výběr 😔😠",after
"Babiš pro Rádio Z: Je tu velká obava, že může dojít ke zneužití prezidentových pravomocí. Mynář dělá velkou chybu, že hned nerezignoval ",after
"@Ovrlord11 @tomio_cz Přijde mi, že je docela kompetentní na téma digitalizace, i když zeměpis není jeho silná stránka. A dát pirátům na starost digitalizaci už měl v plánu i Babiš, myslím, že to je něco, v čem jsou dobří.",after
@TommyTSigg @jaroslav1963 @Jacob_cz1 @jiridienstbier @AlexandrMitrofa Fialova drahota. A prášečky už jste vzal? Premiérem je ještě pořád Babiš vy chytráku.,after
@PatrikNacher @AndrejBabis EU a piráti největší zlo pro lidstvo,before
"@ivokubes Slovní plevel, kterým musí méně inteligentní jedinci vyplňovat svoji mentální nedostatečnost. Viz @AndrejBabis",after
"@ondras_jaronys @ProCizi @SPD_cz @volimANO @MichalFier1 @AndrejBabis My a nervy? Zapomeň 😂😂😂.

My se těšíme na Ty vaše potažené a kyselé obličeje. To bude kňučení, viď?",before
@Infoimage1 @ZdravkoOnline @AndrejBabis Kšeftovat se zdravím i se smrtí u x miliard lidí mohou jen bezpáteřní hyeny 👎👎👎,after
"@AlexandrMitrofa Babiš právě začal prezidentskou kampaň. Začal se chovat ""státotvorně"".",after
"@MisaPopelky @Kratas691 @RadkaRadulik Naprostá pravda. Nikdo si zatím nevšímá , ze Babiš hraje hlavni roli.",after
"@JardaRichter @iROZHLAScz Problém není obsah sdělení, ale kdo k této informaci má přístup. Tohle je zdravotní info, takže jen pro ošetřujícího lékaře, pacienta a rodinu. Do které z těchto kategorií spadá Špičák nebo Babiš?",after
"Věděli jste, že když zadáte do GIPhy slovo “Babis”, vyleze jako první tohle? ",before
"@Oldbeatjiri @CerminJan @AndrejBabis @novinkycz A na to jste přišel jak, můžete tu úvahu trochu rozvést?",before
"@JohanGajer @_ZuLaH_ @PatrikNacher @AndrejBabis Ten ""nemocný"" syn, kterého Babiš zneužil k dotačnímu podvodu a pak ho uklidil ?   Jako odpadky ?",before
"@InstitutUPR @sssirda Michálek je druhý na pražské kandidátce, kam byl dosazen hlasováním všech členů krajského fora Pirátů, takže ničeho se bát nemusí, podporu evidentně má. Ano, má ostřejší lokty, na druhou stranu do politiky se to právě hodí, hlavně proti lidem jako Babiš.",before
"@AndrejBabis @CNNPrima Rád si přečtu reportáž o tom, jak trávíš příštích 10 - 12 let na Borech, ty StBácká kurvo!",before
"@PetrHolec Princip predátor Babiš  je problém v celém demokratickém světě.Kde byly rozvráceny mravní hodnoty působením nacistů a komunistů,tam se jako rakovina šíří primitivní babišismus s lumpy a kmotry všeho druhu.Antibabiš musí být věčný nepřítel,ten dnes neskončil ,pane Holec",after
"@walterkraft6 nemyslím, že by byl Babiš prezidentem - oni už se postaraj, aby tam byl nějakej ten Pavel nebo Fischer nebo jiná Nerudová",after
"Tyvole cervena cara Hamacek se probudil. Ted by jeste mohla projit Malacova s tim, ze ona je vlastne disident protoze ze je Babis debil rikala verejne jako prvni. Boze jak ja jim preju aby v tech volbach shoreli! ",before
"@AGRomancov Já bych řekl, že to tady dost závisí na úhlu pohledu. Fiala působí víc slušně a profesionálně, Rakušan naproti tomu zvládl svoje myšlenky lépe formulovat a taky trochu líp uzemnit Babiše (tady ale taky nutno říci, že sám Babiš mu k tomu dal mnohem víc příležitostí)",before
"@AndrejBabis kolik toho máš vůbec na triku, ty křivej šmejde? A Prchale, ty musíš mít hodně silnej žaludek. Ty děláš takovou jakoby prostituci.",before
"@tenis_ovetchka @David_Ondracka Na druhou stranu, co je Babiš zač bylo mnohým jasné už tehdy. Že to hned nedošlo troubům typu Telička je jedna věc, ale pokud chce jít za ANO do vlády ředitel protikorupční Transparency International, tak je to buď idiot nebo kariérista.",before
"@etabery A není to vlastně záměr, že se v debatách Babiš chová umírněně? Debaty jeho voliči nesledují, sledují je evidentně příznivci opozice a na ty nekultivovaná debata neplatí. Nevím, kolik by tím mohl získat, ale určitě by nezískal nic, kdyby se choval opačně.",before
"@CrayfishCZ99 @JardaEfko @vondraczech já si říkal, že ty buchty byly totální dno, ale vidím, že @vondraczech  klesl ještě níž. Teď utíkej políbit prdel @AndrejBabis a hezky mu povyprávěj, jak bylo u Miloše, ty hyeno...",after
"Co když je to vše jen komedie?
V neděli Babiš se Zemanem vymyslí, jak vše co nejvíc oddálit, jak vyvolat politický chaos a pár týdnů teď počkají, co z toho vyleze ?!

Dědek nahrál bezvědomí, Ovce vyblil pár žalmů a teď budou jen pomalu přilévat do ohně a cpát se vinnou klobásou..",after
"@RuzeKral @NEOVLIVNICZ @bittnerpetr Babiš přes Mafru koupil i Bauer Media. Někdy v roce 2018, tuším.",before
@AndrejBabis @DostalovaK @uvn_praha @ZdravkoOnline Co to tady placas to foto je shodné co jsi byl poprvé ‼️‼️‼️,after
@LucieZapi @AndrejBabis A scinet Holcová se směje jakou odvedla práci Sorose ji de premie,after
@desox13 Zajímavější je ale otázka zda má smysl aby se Babiš ještě pokoušel vzdorovat.,after
@mrzirafa @AndrejBabis Co to meleš opatření dělali lidi i z opozice oni navrhli do týmu zubaře Smuclera a další,after
"@Medvjed @BogusOrder @BrecaPetr @AndrejBabis Prostě je to Robertek, protože je to substituce víte čeho 😁",before
"@JardaEfko @PREZIDENTmluvci @AndrejBabis Mě fascinuje, jak se AB i MissIG dokážou promptně distancovat i od vlastního trotla Vondráčka, když jde o ně samotný. Naprosto odporná sebranka.",after
"@TOP09cz předně:Babiš dluhy řeší covid. to vy jste ti nejhorší šmejdi v politice,vy s ODS jste zničili tuhle zemi.
nasekali jste s CSSD 1600 miliard dluhů,takže lžete,kromě toho jste umožnili vaším diletantstvím rozkrást dalších 900 miliard.táhněte do prdele",before
"@AndrejBabis @uvn_praha @ZdravkoOnline Bureš nevěnoval pozornost očkovací kampani, aby přitáhl voliče Pitomia...!!!",after
"@FilipNekola Za mě dobrý. Babiš, je vidět, Bartoše bere jako hlavního protivníka. Bartoš je dobře připravený a dokáže věcně argumentovat...to se říct o Babišově blekotaní říct nedá.",before
"@alenaschillerov @AndrejBabis Ale no tak paní ministryně. Nechte to na ty, kteří za to odpovídají. Vy se máte starat přeci o něco jiného, ne?",before
"@cernaruze @tridaKulak @dubova_lenka @AndrejBabis To je mi líto, že to nevíte. Zkuste strýčka googla, možná vám pomůže.",after
"@MJureka @Dasha94954608 @jhamacek @PolicieCZ Ona se zeptala a @AndrejBabis se bál, může bejt ráda, že nedostala přes kožich 🤷🏼",before
"@LukHofman8 @Perse_fonka Rudý Zeman. A ještě bych Tě mohl seznámit s člověkem, kterého Babiš připravil o podnikání. A o Zemanovi... To nemá ani cenu se bavit. Ať se daří.",after
"Miroslava Němcová jasně! „Andrej Babiš nečinně přihlížel tomu, co pan kancléř dělá, ale i všem výlevům tiskového mluvčíh… ",after
"@domm_cca @Pat_talks_UX @AndrejBabis @uvn_praha @ZdravkoOnline Jako že až po sobě na ulicích budeme házet ruční granáty, či až u nás raketově poroste křivka znásilnění, nebo v čem konkrétně máme to Švédsko morálně dostihnout?",after
Andrej Babiš a Miloš Zeman ztrácejí moc v této zemi. Máme příliš mnoho štěstí najednou a něco se zvrtne nebo jsme si svoje už vytrpěli a čekají nás jen světlé zítřky?,after
"@xTF9ogEJOiztbTN @MatlRadek @AndrejBabis Fakta jsou, ze D1 nemá 160km. Až bude jednou zprovozněna D1 celá, pak to muže někdo říct. Teď jsou to úseky, které se opravuji skoro 10 let. A stejně ani to není hotové. A kvůli volbám se odkládají jiné úseky a vymlouvá se na @PolicieCZ atd. Je to směšné.",before
@lukenukem78 @AndrejBabis @tomio_cz @jhamacek Ano a zabil ho jeho nezodpovědný otec,before
@MJureka @AndrejBabis 🤣🤣🤣 Nervy máte především Vy a Vaše fašistická partaj! 🤣,before
"@jjelinekCZ @Anchorman2407 @Roman_972 @AndrejBabis @SpoluKoalice Což o to, jak to myslel autor netuším. Vychszim čistě z toho jak to v tomhle kontextu chápu já. Ale beru, moje interpretace je asi trochu moc benefit of the doubt.",before
"@elimona8 @portlik @AndrejBabis Jasně, to se ot kradlo, co? Zázračné zbohatnutí Dalíka, Řebíčka. Chápu, že se vám to líbí. 
Víte, proč se vám říká  Modrý straky?",before
@AndrejBabis Andreji ty Sasku poslal si nás už do kytek málo?  Už tahni do prdele kvuly tobě je všechno v háji jak to do padlo že zakazama co jsi dával a nebo tvoje sliby plat si zvýšil ale i jídlo že nestačí ani 1000 na jídlo vole zlodejsky co si splnil ty když si něco slíbil tak ses vysral,after
"@Standa_Moural @tomio_cz Tak slyšet ho bude, ale co udělal? Posílal pryč své poslance, když si to Babiš přál? A koho bude poslouchat teď? 
Hlídejte si ho. Zmůže mnohé obstrukcemi, ale dělá houby. Leda byste mu celou noc vyhrožoval. Potom, jednou, jako, obstruovali.",after
"❗️#BreakingNews❗️

Andrej Babiš si právě teď vzpomněl, že jej prezident v neděli jmenoval Velkým Vontem.
#Záhadahlavolamu",after
"@myska_r @DanielHule @PatrikNacher @CLOVEKVTISNI @ZdravkoOnline @AndrejBabis Ruku na srdce, byla byste v 15 schopná se ubránit, kdyby po vás někdo vymáhal nesmysly? 😯",before
"No jistěže, nemohu dojit tak co bych tam dělal! Doufám, že skončíš už za týden a co nejdříve potom také v teplákách ty prolhaná, blekotající, mafiánská, stbácká zrůdo @AndrejBabis 

",before
"Když pak Andrej zvedl oči, spatřil Miloše. „A já ti pravím, že ty jsi Babiš. A na Agrofertu zbuduji svou vládu a úklady opozice ji nepřemohou.“",after
"Komedie. @VeraJourova (ANO) teď v TV poutavě vypráví, proti čemu v EU bojuje a zároveň tím přesně popsala chování a klíčové prvky @AndrejBabis a jeho vlády. To je asi absolutní míra pokrytectví. Ubohé...",after
"@misuna32 @AndrejBabis @petaas00 @HKomentare @mrnovacek @JaroslavCibulka @LukasKovanda @prchal Nebojte, mám dvě firmy, kde se mi moje znalosti hodí.",before
@TomasZdechovsky @jhamacek @kducsl Nejmenovala se ta umělá ne-inteligence Hamáček ? Velmi sympatický zlodějský pokus okrást @kducsl o voliče ! Přeci jen se něco od @AndrejBabis naučil : krást .,before
@AndrejBabis @CNNPrima Raději ne. Je mi z tebe na zvracení ty hnusný prolhaný estébácký zloději,before
"@Philipp__Martin @STANcz @Vit_Rakusan @PiratskaStrana @PiratIvanBartos Zvláštní. Velký Babišobijec Petr Honzejk konstatoval na @CRoPlus že Babiš vyhraje volby, protože Piráti na něj nemají... Bartoš měl lepší argumenty, Babiš zapůsobil na lidi...a to se počítá.  Vy jste viděl něco jiného?",before
"Taky máte takový nepříjemný pocit, že @AndrejBabis  prostřednictvím @adamvojtechano před volbami zruší všechna opatření? 😬 @SeznamZpravy ",before
"@AndrejBabis Bureši, ty půjdeš za ty lži do pekla",after
"@petr_pelc Jste únavní s tím svým sebevědomím, a s průsery které za sebou vlečete. Místo abyste řekli jak to dělat líp, tak stále jen slyším Babiš néééé, Babiš néééé. Tenhle tweet je toho zářným příkladem. Copak si myslíte, že porazit někoho je program? Jestli nemáte nic jiného, potěšpámbů.",before
@TomasPloc @adamvojtechano @ZdravkoOnline @AndrejBabis Jen využívám tvé hlouposti :),after
@AdamekMiroslav @AndrejBabis To záleží na kandidátech. Proti Haškovi stoprocentně.,after
"@HrubantJan @Telicka @AndrejBabis Nevím jestli lžou, ale určitě tam píšou naprostý sračky.",after
"@AndrejBabis To teda není, o těch pan Rakušan nemluvil.",after
"@TomasZdechovsky @CNNPrima @P_Fiala Fiala dělá dojem profesorským vystupováním, jinak vlastně neříká nic, jen opakuje svoje floskule. Dělá dojem sňatkového podvodníka. Rakušan občas zalže, vystupuje komediálně. Babiš neumí mluvit jako Hamáček, ale má argumenty. Vojtěch je věcný.",before
"@JZdesena @AndrejBabis Jo to je ten zlý @VojtechBlazek, který obtěžuje paní @JermanovaStKraj. Najednou se vám hodí, to teda nezní jako padni komu padni. Přeji hodně štěstí. U soudu ho budete potřebovat @AndrejBabis",after
@vrchnikomisar @AndrejBabis Anonymní soudružský smííích. Díky pobavilo!,after
"@jedlenka @AndrejBabis @PolicieCZ Ona se jenom ptala - i to už je bráno jako ohrožování premiéra, pokud nejsi Plesl, Léko, Kolář nebo pani z Chvilky pro tebe/Rytmu života/Tiny/Pestrého světa, která chce vědět pro čtenářky, jak to pan premiér dělá, že je tak úspěšnej…",before
"@ViktorDanek_ @AndrejBabis @P_Fiala Třeba napíše , jací velcí přátele byli s Macronem, když seděli vedle,  a pak se dozvíme, jak Macron slapal visegradske skupině po krku…co od toho čekat, ze?",after
@Karel_IV62 @maestrosill @AndrejBabis ...severovýchodní...,after
"Aha, takže Babiš daně zaplatil, přesto ho rozmázneme v médiích a další jmena nevedeme, protože to vůbec, ale vůbec není účelovka... 
Doprdeleuž s tímhle svinstvem! 😡
",before
"@PetrHolec Babiš jim řekl, že jde do opozice, tak se snad ti frustráti uklidní a přestanou bát.",after
"ir: Stíhání Babiše v kauze Čapí hnízdo je přerušeno. Přestup do opozice ho ale zbaví střetu zájmů
Pokud Babiš usedne v opozici, holding Agrofert bude mít zas nárok na evropské dotace. = Andy schválně projel volby, aby se zbavil střetu zájmů !!!??? :-)",after
"@AndrejBabis @Frekvence1 Jediný důvod zřejmě je ,že Zeman už vás stejně nebude schopný jmenovat,a nedělejte že sebe demokrata, ANO hochštaplere .",after
